FOLDER,IN_FILE,CHANNEL,OFFSET,DURATION,DATE,TIME,HOUR,NDSI,ACI
"Black Bear 10.25-11.08/Data","S4A04633_20171106_095947.wav",1,0.000,57.000,"2017-11-06","09:59:47.000",9,-0.606858,151.101400

"Black Bear 10.25-11.08/Data","S4A04633_20171106_135947.wav",0,0.000,57.000,"2017-11-06","13:59:47.000",13,0.597642,154.825061

"Black Bear 10.25-11.08/Data","S4A04633_20171106_135947.wav",1,0.000,57.000,"2017-11-06","13:59:47.000",13,0.272893,152.960939

"Black Bear 10.25-11.08/Data","S4A04633_20171106_165947.wav",0,0.000,57.000,"2017-11-06","16:59:47.000",16,-0.232763,150.459584

"Black Bear 10.25-11.08/Data","S4A04633_20171106_165947.wav",1,0.000,57.000,"2017-11-06","16:59:47.000",16,-0.185080,150.510375

"Black Bear 10.25-11.08/Data","S4A04633_20171106_195956.wav",0,0.000,57.000,"2017-11-06","19:59:56.000",19,0.519323,150.931621

"Black Bear 10.25-11.08/Data","S4A04633_20171106_195956.wav",1,0.000,57.000,"2017-11-06","19:59:56.000",19,0.007436,149.341844

"Black Bear 10.25-11.08/Data","S4A04633_20171107_005947.wav",0,0.000,57.000,"2017-11-07","00:59:47.000",0,0.272154,149.602988

"Black Bear 10.25-11.08/Data","S4A04633_20171107_005947.wav",1,0.000,57.000,"2017-11-07","00:59:47.000",0,0.117543,149.539883

"Black Bear 10.25-11.08/Data","S4A04633_20171107_035947.wav",0,0.000,57.000,"2017-11-07","03:59:47.000",3,-0.130763,153.423490

"Black Bear 10.25-11.08/Data","S4A04633_20171107_035947.wav",1,0.000,57.000,"2017-11-07","03:59:47.000",3,-0.043558,153.219729

"Black Bear 10.25-11.08/Data","S4A04633_20171107_075956.wav",0,0.000,57.000,"2017-11-07","07:59:56.000",7,-0.189235,155.332250

"Black Bear 10.25-11.08/Data","S4A04633_20171107_075956.wav",1,0.000,57.000,"2017-11-07","07:59:56.000",7,-0.089411,153.026782

"Black Bear 10.25-11.08/Data","S4A04633_20171107_095947.wav",0,0.000,57.000,"2017-11-07","09:59:47.000",9,0.399446,148.838843

"Black Bear 10.25-11.08/Data","S4A04633_20171107_095947.wav",1,0.000,57.000,"2017-11-07","09:59:47.000",9,-0.065606,145.669664

"Black Bear 10.25-11.08/Data","S4A04633_20171107_135947.wav",0,0.000,57.000,"2017-11-07","13:59:47.000",13,-0.192772,148.429512

"Black Bear 10.25-11.08/Data","S4A04633_20171107_135947.wav",1,0.000,57.000,"2017-11-07","13:59:47.000",13,0.139998,149.552283

"Black Bear 10.25-11.08/Data","S4A04633_20171107_165947.wav",0,0.000,57.000,"2017-11-07","16:59:47.000",16,-0.618280,146.552615

"Black Bear 10.25-11.08/Data","S4A04633_20171107_165947.wav",1,0.000,57.000,"2017-11-07","16:59:47.000",16,-0.316728,148.541880

"Black Bear 10.25-11.08/Data","S4A04633_20171107_195956.wav",0,0.000,57.000,"2017-11-07","19:59:56.000",19,0.676018,150.862769

"Black Bear 10.25-11.08/Data","S4A04633_20171107_195956.wav",1,0.000,57.000,"2017-11-07","19:59:56.000",19,0.193302,150.541484

"Black Bear 10.25-11.08/Data","S4A04633_20171104_030000.wav",0,0.000,3600.000,"2017-11-04","03:00:00.000",3,-0.257249,151.356782

"Black Bear 10.25-11.08/Data","S4A04633_20171104_030000.wav",1,0.000,3600.000,"2017-11-04","03:00:00.000",3,-0.113810,151.702695

"Black Bear 10.25-11.08/Data","S4A04633_20171104_070002.wav",0,0.000,3598.000,"2017-11-04","07:00:02.000",7,-0.213670,154.570680

"Black Bear 10.25-11.08/Data","S4A04633_20171104_060000.wav",0,0.000,3600.000,"2017-11-04","06:00:00.000",6,-0.454748,152.268482

"Black Bear 10.25-11.08/Data","S4A04633_20171104_060000.wav",1,0.000,3600.000,"2017-11-04","06:00:00.000",6,-0.200857,152.673493

"Black Bear 10.25-11.08/Data","S4A04633_20171104_070002.wav",1,0.000,3598.000,"2017-11-04","07:00:02.000",7,-0.115373,153.796223

"Black Bear 10.25-11.08/Data","S4A04633_20171104_090000.wav",0,0.000,3600.000,"2017-11-04","09:00:00.000",9,-0.082206,151.989716

"Black Bear 10.25-11.08/Data","S4A04633_20171104_090000.wav",1,0.000,3600.000,"2017-11-04","09:00:00.000",9,-0.135820,152.606770

"Black Bear 10.25-11.08/Data","S4A04633_20171104_130000.wav",0,0.000,3600.000,"2017-11-04","13:00:00.000",13,0.114685,149.756642

"Black Bear 10.25-11.08/Data","S4A04633_20171104_130000.wav",1,0.000,3600.000,"2017-11-04","13:00:00.000",13,0.694382,152.276062

"Black Bear 10.25-11.08/Data","S4A04633_20171108_005947.wav",0,0.000,57.000,"2017-11-08","00:59:47.000",0,0.274020,151.186041

"Black Bear 10.25-11.08/Data","S4A04633_20171108_005947.wav",1,0.000,57.000,"2017-11-08","00:59:47.000",0,0.075694,151.529372

"Black Bear 10.25-11.08/Data","S4A04633_20171108_035947.wav",0,0.000,57.000,"2017-11-08","03:59:47.000",3,-0.231063,152.901771

"Black Bear 10.25-11.08/Data","S4A04633_20171108_035947.wav",1,0.000,57.000,"2017-11-08","03:59:47.000",3,-0.097609,153.022047

"Black Bear 10.25-11.08/Data","S4A04633_20171108_095947.wav",0,0.000,57.000,"2017-11-08","09:59:47.000",9,-0.188634,147.587928

"Black Bear 10.25-11.08/Data","S4A04633_20171108_095947.wav",1,0.000,57.000,"2017-11-08","09:59:47.000",9,-0.193361,147.239676

"Black Bear 10.25-11.08/Data","S4A04633_20171108_075956.wav",0,0.000,57.000,"2017-11-08","07:59:56.000",7,-0.543476,157.735643

"Black Bear 10.25-11.08/Data","S4A04633_20171108_075956.wav",1,0.000,57.000,"2017-11-08","07:59:56.000",7,-0.357068,157.499426

"Black Bear 10.25-11.08/Data","S4A04633_20171108_135947.wav",0,0.000,57.000,"2017-11-08","13:59:47.000",13,-0.189757,149.706695

"Black Bear 10.25-11.08/Data","S4A04633_20171108_135947.wav",1,0.000,57.000,"2017-11-08","13:59:47.000",13,0.013229,150.279122

"Black Bear 10.25-11.08/Data","S4A04633_20171108_165947.wav",0,0.000,57.000,"2017-11-08","16:59:47.000",16,-0.340421,147.907111

"Black Bear 10.25-11.08/Data","S4A04633_20171108_165947.wav",1,0.000,57.000,"2017-11-08","16:59:47.000",16,0.086281,148.916351

"Black Bear 10.25-11.08/Data","S4A04633_20171108_195956.wav",0,0.000,57.000,"2017-11-08","19:59:56.000",19,0.677593,154.392695

"Black Bear 10.25-11.08/Data","S4A04633_20171108_195956.wav",1,0.000,57.000,"2017-11-08","19:59:56.000",19,0.216345,152.638090

"Black Bear 10.25-11.08/Data","S4A04633_20171104_160000.wav",0,0.000,3600.000,"2017-11-04","16:00:00.000",16,-0.403675,154.796304

"Black Bear 10.25-11.08/Data","S4A04633_20171104_160000.wav",1,0.000,3600.000,"2017-11-04","16:00:00.000",16,-0.275889,152.963092

"Black Bear 11.10-11.21/Data","S4A04633_20171110_130000.wav",0,0.000,3600.000,"2017-11-10","13:00:00.000",13,-0.226662,153.695258

"Black Bear 11.10-11.21/Data","S4A04633_20171110_130000.wav",1,0.000,3600.000,"2017-11-10","13:00:00.000",13,0.241396,153.551553

"Black Bear 11.10-11.21/Data","S4A04633_20171110_160000.wav",0,0.000,3600.000,"2017-11-10","16:00:00.000",16,-0.375067,155.347292

"Black Bear 11.10-11.21/Data","S4A04633_20171110_160000.wav",1,0.000,3600.000,"2017-11-10","16:00:00.000",16,-0.314074,155.202779

"Black Bear 11.10-11.21/Data","S4A04633_20171110_180000.wav",0,0.000,3600.000,"2017-11-10","18:00:00.000",18,-0.416252,154.879106

"Black Bear 11.10-11.21/Data","S4A04633_20171110_180000.wav",1,0.000,3600.000,"2017-11-10","18:00:00.000",18,-0.272063,155.082162

"Black Bear 11.10-11.21/Data","S4A04633_20171110_190002.wav",0,0.000,3598.000,"2017-11-10","19:00:02.000",19,-0.253064,152.433804

"Black Bear 11.10-11.21/Data","S4A04633_20171110_190002.wav",1,0.000,3598.000,"2017-11-10","19:00:02.000",19,-0.197938,152.212511

"Black Bear 11.10-11.21/Data","S4A04633_20171111_000000.wav",0,0.000,3600.000,"2017-11-11","00:00:00.000",0,-0.335521,152.907111

"Black Bear 11.10-11.21/Data","S4A04633_20171111_000000.wav",1,0.000,3600.000,"2017-11-11","00:00:00.000",0,-0.185227,153.213758

"Black Bear 11.10-11.21/Data","S4A04633_20171111_030000.wav",0,0.000,3600.000,"2017-11-11","03:00:00.000",3,-0.300891,152.911630

"Black Bear 11.10-11.21/Data","S4A04633_20171111_030000.wav",1,0.000,3600.000,"2017-11-11","03:00:00.000",3,-0.094767,153.400772

"Black Bear 11.10-11.21/Data","S4A04633_20171111_060000.wav",0,0.000,3600.000,"2017-11-11","06:00:00.000",6,-0.315705,152.163763

"Black Bear 11.10-11.21/Data","S4A04633_20171111_060000.wav",1,0.000,3600.000,"2017-11-11","06:00:00.000",6,-0.142131,152.397695

"Black Bear 11.10-11.21/Data","S4A04633_20171111_070002.wav",0,0.000,3598.000,"2017-11-11","07:00:02.000",7,0.112175,153.786066

"Black Bear 11.10-11.21/Data","S4A04633_20171111_070002.wav",1,0.000,3598.000,"2017-11-11","07:00:02.000",7,0.025916,153.046279

"Black Bear 11.10-11.21/Data","S4A04633_20171111_130000.wav",0,0.000,3600.000,"2017-11-11","13:00:00.000",13,-0.227195,153.027666

"Black Bear 11.10-11.21/Data","S4A04633_20171111_130000.wav",1,0.000,3600.000,"2017-11-11","13:00:00.000",13,0.436137,152.827960

"Black Bear 11.10-11.21/Data","S4A04633_20171111_090000.wav",0,0.000,3600.000,"2017-11-11","09:00:00.000",9,-0.243942,153.295212

"Black Bear 11.10-11.21/Data","S4A04633_20171111_090000.wav",1,0.000,3600.000,"2017-11-11","09:00:00.000",9,-0.074472,152.996749

"Black Bear 11.10-11.21/Data","S4A04633_20171111_160000.wav",0,0.000,3600.000,"2017-11-11","16:00:00.000",16,-0.185434,153.003293

"Black Bear 11.10-11.21/Data","S4A04633_20171111_160000.wav",1,0.000,3600.000,"2017-11-11","16:00:00.000",16,-0.437760,155.604623

"Black Bear 11.10-11.21/Data","S4A04633_20171111_190002.wav",0,0.000,3598.000,"2017-11-11","19:00:02.000",19,0.278987,151.973568

"Black Bear 11.10-11.21/Data","S4A04633_20171111_190002.wav",1,0.000,3598.000,"2017-11-11","19:00:02.000",19,-0.214779,153.060010

"Black Bear 11.10-11.21/Data","S4A04633_20171111_180000.wav",0,0.000,3600.000,"2017-11-11","18:00:00.000",18,-0.249495,151.307628

"Black Bear 11.10-11.21/Data","S4A04633_20171111_180000.wav",1,0.000,3600.000,"2017-11-11","18:00:00.000",18,-0.349409,152.599710

"Black Bear 11.10-11.21/Data","S4A04633_20171112_000000.wav",0,0.000,3600.000,"2017-11-12","00:00:00.000",0,0.603214,150.683237

"Black Bear 11.10-11.21/Data","S4A04633_20171112_000000.wav",1,0.000,3600.000,"2017-11-12","00:00:00.000",0,0.112255,150.880744

"Black Bear 11.10-11.21/Data","S4A04633_20171112_030000.wav",0,0.000,3600.000,"2017-11-12","03:00:00.000",3,0.595538,151.339596

"Black Bear 11.10-11.21/Data","S4A04633_20171112_030000.wav",1,0.000,3600.000,"2017-11-12","03:00:00.000",3,0.095315,151.356343

"Black Bear 11.10-11.21/Data","S4A04633_20171112_060000.wav",0,0.000,3600.000,"2017-11-12","06:00:00.000",6,-0.012482,150.798607

"Black Bear 11.10-11.21/Data","S4A04633_20171112_070002.wav",0,0.000,3598.000,"2017-11-12","07:00:02.000",7,-0.579229,151.401176

"Black Bear 11.10-11.21/Data","S4A04633_20171112_060000.wav",1,0.000,3600.000,"2017-11-12","06:00:00.000",6,-0.121470,150.692684

"Black Bear 11.10-11.21/Data","S4A04633_20171112_070002.wav",1,0.000,3598.000,"2017-11-12","07:00:02.000",7,-0.211018,151.282140

"Black Bear 11.10-11.21/Data","S4A04633_20171112_090000.wav",0,0.000,3600.000,"2017-11-12","09:00:00.000",9,-0.220994,151.447382

"Black Bear 11.10-11.21/Data","S4A04633_20171112_090000.wav",1,0.000,3600.000,"2017-11-12","09:00:00.000",9,-0.201269,151.730480

"Black Bear 11.10-11.21/Data","S4A04633_20171112_160000.wav",0,0.000,3600.000,"2017-11-12","16:00:00.000",16,-0.319279,152.967670

"Black Bear 11.10-11.21/Data","S4A04633_20171112_130000.wav",0,0.000,3600.000,"2017-11-12","13:00:00.000",13,-0.269735,153.870405

"Black Bear 11.10-11.21/Data","S4A04633_20171112_130000.wav",1,0.000,3600.000,"2017-11-12","13:00:00.000",13,-0.217226,153.071148

"Black Bear 11.10-11.21/Data","S4A04633_20171112_160000.wav",1,0.000,3600.000,"2017-11-12","16:00:00.000",16,-0.316478,153.349495

"Black Bear 11.10-11.21/Data","S4A04633_20171112_180000.wav",0,0.000,3600.000,"2017-11-12","18:00:00.000",18,-0.174472,151.885769

"Black Bear 11.10-11.21/Data","S4A04633_20171112_180000.wav",1,0.000,3600.000,"2017-11-12","18:00:00.000",18,-0.274269,152.009184

"Black Bear 11.10-11.21/Data","S4A04633_20171112_190002.wav",0,0.000,3598.000,"2017-11-12","19:00:02.000",19,0.602600,151.199339

"Black Bear 11.10-11.21/Data","S4A04633_20171112_190002.wav",1,0.000,3598.000,"2017-11-12","19:00:02.000",19,0.070891,150.694788

"Black Bear 11.10-11.21/Data","S4A04633_20171113_000000.wav",0,0.000,3600.000,"2017-11-13","00:00:00.000",0,0.615684,144.525810

"Black Bear 11.10-11.21/Data","S4A04633_20171113_000000.wav",1,0.000,3600.000,"2017-11-13","00:00:00.000",0,0.237459,143.711956

"Black Bear 11.10-11.21/Data","S4A04633_20171113_030000.wav",0,0.000,3600.000,"2017-11-13","03:00:00.000",3,0.322038,150.409174

"Black Bear 11.10-11.21/Data","S4A04633_20171113_030000.wav",1,0.000,3600.000,"2017-11-13","03:00:00.000",3,-0.008302,150.239948

"Black Bear 11.10-11.21/Data","S4A04633_20171113_060000.wav",0,0.000,3600.000,"2017-11-13","06:00:00.000",6,-0.541201,152.616916

"Black Bear 11.10-11.21/Data","S4A04633_20171113_060000.wav",1,0.000,3600.000,"2017-11-13","06:00:00.000",6,-0.462755,152.813564

"Black Bear 11.10-11.21/Data","S4A04633_20171113_070002.wav",0,0.000,3598.000,"2017-11-13","07:00:02.000",7,-0.060743,154.115092

"Black Bear 11.10-11.21/Data","S4A04633_20171113_070002.wav",1,0.000,3598.000,"2017-11-13","07:00:02.000",7,-0.032534,154.256472

"Black Bear 11.10-11.21/Data","S4A04633_20171113_090000.wav",0,0.000,3600.000,"2017-11-13","09:00:00.000",9,-0.002182,152.209056

"Black Bear 11.10-11.21/Data","S4A04633_20171113_090000.wav",1,0.000,3600.000,"2017-11-13","09:00:00.000",9,-0.238767,153.956929

"Black Bear 11.10-11.21/Data","S4A04633_20171113_130000.wav",0,0.000,3600.000,"2017-11-13","13:00:00.000",13,-0.249221,153.847337

"Black Bear 11.10-11.21/Data","S4A04633_20171113_130000.wav",1,0.000,3600.000,"2017-11-13","13:00:00.000",13,-0.106136,153.625431

"Black Bear 11.10-11.21/Data","S4A04633_20171113_190002.wav",0,0.000,3598.000,"2017-11-13","19:00:02.000",19,0.073995,154.582577

"Black Bear 11.10-11.21/Data","S4A04633_20171113_190002.wav",1,0.000,3598.000,"2017-11-13","19:00:02.000",19,-0.184977,154.373394

"Black Bear 11.10-11.21/Data","S4A04633_20171113_160000.wav",0,0.000,3600.000,"2017-11-13","16:00:00.000",16,-0.286726,155.687937

"Black Bear 11.10-11.21/Data","S4A04633_20171113_160000.wav",1,0.000,3600.000,"2017-11-13","16:00:00.000",16,-0.396548,155.902290

"Black Bear 11.10-11.21/Data","S4A04633_20171113_180000.wav",0,0.000,3600.000,"2017-11-13","18:00:00.000",18,-0.412752,154.768178

"Black Bear 11.10-11.21/Data","S4A04633_20171113_180000.wav",1,0.000,3600.000,"2017-11-13","18:00:00.000",18,-0.412574,155.201526

"Black Bear 11.10-11.21/Data","S4A04633_20171114_000000.wav",0,0.000,3600.000,"2017-11-14","00:00:00.000",0,-0.013367,151.951878

"Black Bear 11.10-11.21/Data","S4A04633_20171114_000000.wav",1,0.000,3600.000,"2017-11-14","00:00:00.000",0,-0.155636,151.871649

"Black Bear 11.10-11.21/Data","S4A04633_20171114_030000.wav",0,0.000,3600.000,"2017-11-14","03:00:00.000",3,-0.187557,153.163838

"Black Bear 11.10-11.21/Data","S4A04633_20171114_030000.wav",1,0.000,3600.000,"2017-11-14","03:00:00.000",3,-0.182194,152.993819

"Black Bear 11.10-11.21/Data","S4A04633_20171114_060000.wav",0,0.000,3600.000,"2017-11-14","06:00:00.000",6,-0.595531,154.783010

"Black Bear 11.10-11.21/Data","S4A04633_20171114_060000.wav",1,0.000,3600.000,"2017-11-14","06:00:00.000",6,-0.405533,154.700788

"Black Bear 11.10-11.21/Data","S4A04633_20171114_070002.wav",0,0.000,3598.000,"2017-11-14","07:00:02.000",7,-0.338864,155.360842

"Black Bear 11.10-11.21/Data","S4A04633_20171114_070002.wav",1,0.000,3598.000,"2017-11-14","07:00:02.000",7,-0.394794,155.066427

"Black Bear 11.10-11.21/Data","S4A04633_20171114_090000.wav",0,0.000,3600.000,"2017-11-14","09:00:00.000",9,-0.235963,154.131141

"Black Bear 11.10-11.21/Data","S4A04633_20171114_090000.wav",1,0.000,3600.000,"2017-11-14","09:00:00.000",9,-0.358129,154.774754

"Black Bear 11.10-11.21/Data","S4A04633_20171114_160000.wav",0,0.000,3600.000,"2017-11-14","16:00:00.000",16,-0.228839,156.468072

"Black Bear 11.10-11.21/Data","S4A04633_20171114_160000.wav",1,0.000,3600.000,"2017-11-14","16:00:00.000",16,-0.425765,157.607359

"Black Bear 11.10-11.21/Data","S4A04633_20171114_130000.wav",0,0.000,3600.000,"2017-11-14","13:00:00.000",13,-0.174217,157.089115

"Black Bear 11.10-11.21/Data","S4A04633_20171114_130000.wav",1,0.000,3600.000,"2017-11-14","13:00:00.000",13,-0.148230,158.064480

"Black Bear 11.10-11.21/Data","S4A04633_20171114_180000.wav",0,0.000,3600.000,"2017-11-14","18:00:00.000",18,-0.175412,156.185228

"Black Bear 11.10-11.21/Data","S4A04633_20171114_180000.wav",1,0.000,3600.000,"2017-11-14","18:00:00.000",18,-0.509003,158.599015

"Black Bear 11.10-11.21/Data","S4A04633_20171114_190002.wav",0,0.000,3598.000,"2017-11-14","19:00:02.000",19,-0.054753,154.892697

"Black Bear 11.10-11.21/Data","S4A04633_20171114_190002.wav",1,0.000,3598.000,"2017-11-14","19:00:02.000",19,-0.444248,156.638846

"Black Bear 11.10-11.21/Data","S4A04633_20171115_000000.wav",0,0.000,3600.000,"2017-11-15","00:00:00.000",0,-0.440936,151.985525

"Black Bear 11.10-11.21/Data","S4A04633_20171115_000000.wav",1,0.000,3600.000,"2017-11-15","00:00:00.000",0,-0.552083,152.580590

"Black Bear 11.10-11.21/Data","S4A04633_20171115_030000.wav",0,0.000,3600.000,"2017-11-15","03:00:00.000",3,-0.314596,152.486355

"Black Bear 11.10-11.21/Data","S4A04633_20171115_030000.wav",1,0.000,3600.000,"2017-11-15","03:00:00.000",3,-0.466801,152.828046

"Black Bear 11.10-11.21/Data","S4A04633_20171115_070002.wav",0,0.000,3598.000,"2017-11-15","07:00:02.000",7,-0.682354,155.284371

"Black Bear 11.10-11.21/Data","S4A04633_20171115_070002.wav",1,0.000,3598.000,"2017-11-15","07:00:02.000",7,-0.722947,156.543039

"Black Bear 11.10-11.21/Data","S4A04633_20171115_060000.wav",0,0.000,3600.000,"2017-11-15","06:00:00.000",6,-0.704281,154.707677

"Black Bear 11.10-11.21/Data","S4A04633_20171115_060000.wav",1,0.000,3600.000,"2017-11-15","06:00:00.000",6,-0.775825,155.441869

"Black Bear 11.10-11.21/Data","S4A04633_20171115_090000.wav",0,0.000,3600.000,"2017-11-15","09:00:00.000",9,-0.263774,155.414769

"Black Bear 11.10-11.21/Data","S4A04633_20171115_090000.wav",1,0.000,3600.000,"2017-11-15","09:00:00.000",9,-0.490847,156.431296

"Black Bear 11.10-11.21/Data","S4A04633_20171115_130000.wav",0,0.000,3600.000,"2017-11-15","13:00:00.000",13,-0.150956,154.777776

"Black Bear 11.10-11.21/Data","S4A04633_20171115_130000.wav",1,0.000,3600.000,"2017-11-15","13:00:00.000",13,0.712091,155.672257

"Black Bear 11.10-11.21/Data","S4A04633_20171115_160000.wav",0,0.000,3600.000,"2017-11-15","16:00:00.000",16,-0.501642,155.120269

"Black Bear 11.10-11.21/Data","S4A04633_20171115_160000.wav",1,0.000,3600.000,"2017-11-15","16:00:00.000",16,-0.477228,156.319673

"Black Bear 11.10-11.21/Data","S4A04633_20171115_180000.wav",0,0.000,3600.000,"2017-11-15","18:00:00.000",18,-0.471549,154.329531

"Black Bear 11.10-11.21/Data","S4A04633_20171115_180000.wav",1,0.000,3600.000,"2017-11-15","18:00:00.000",18,-0.550829,155.463564

"Black Bear 11.10-11.21/Data","S4A04633_20171115_190002.wav",0,0.000,3598.000,"2017-11-15","19:00:02.000",19,-0.221454,153.507832

"Black Bear 11.10-11.21/Data","S4A04633_20171115_190002.wav",1,0.000,3598.000,"2017-11-15","19:00:02.000",19,-0.342282,153.830616

"Black Bear 11.10-11.21/Data","S4A04633_20171116_000000.wav",0,0.000,3600.000,"2017-11-16","00:00:00.000",0,-0.351408,151.036150

"Black Bear 11.10-11.21/Data","S4A04633_20171116_000000.wav",1,0.000,3600.000,"2017-11-16","00:00:00.000",0,-0.441073,151.688360

"Black Bear 11.10-11.21/Data","S4A04633_20171116_030000.wav",0,0.000,3600.000,"2017-11-16","03:00:00.000",3,-0.186232,152.870016

"Black Bear 11.10-11.21/Data","S4A04633_20171116_030000.wav",1,0.000,3600.000,"2017-11-16","03:00:00.000",3,-0.355690,153.441692

"Black Bear 11.10-11.21/Data","S4A04633_20171116_060000.wav",0,0.000,3600.000,"2017-11-16","06:00:00.000",6,-0.695533,153.691466

"Black Bear 11.10-11.21/Data","S4A04633_20171116_060000.wav",1,0.000,3600.000,"2017-11-16","06:00:00.000",6,-0.757965,154.638124

"Black Bear 11.10-11.21/Data","S4A04633_20171116_070002.wav",0,0.000,3598.000,"2017-11-16","07:00:02.000",7,-0.546144,155.101103

"Black Bear 11.10-11.21/Data","S4A04633_20171116_070002.wav",1,0.000,3598.000,"2017-11-16","07:00:02.000",7,-0.664890,156.568257

"Black Bear 11.10-11.21/Data","S4A04633_20171116_090000.wav",0,0.000,3600.000,"2017-11-16","09:00:00.000",9,-0.531170,153.902023

"Black Bear 11.10-11.21/Data","S4A04633_20171116_090000.wav",1,0.000,3600.000,"2017-11-16","09:00:00.000",9,-0.699692,154.207649

"Black Bear 11.10-11.21/Data","S4A04633_20171116_130000.wav",0,0.000,3600.000,"2017-11-16","13:00:00.000",13,-0.003191,152.653616

"Black Bear 11.10-11.21/Data","S4A04633_20171116_130000.wav",1,0.000,3600.000,"2017-11-16","13:00:00.000",13,0.608882,154.451076

"Black Bear 11.10-11.21/Data","S4A04633_20171116_160000.wav",0,0.000,3600.000,"2017-11-16","16:00:00.000",16,-0.378152,154.518034

"Black Bear 11.10-11.21/Data","S4A04633_20171116_160000.wav",1,0.000,3600.000,"2017-11-16","16:00:00.000",16,-0.465769,157.098017

"Black Bear 11.10-11.21/Data","S4A04633_20171116_190002.wav",0,0.000,3598.000,"2017-11-16","19:00:02.000",19,-0.267994,151.613879

"Black Bear 11.10-11.21/Data","S4A04633_20171116_190002.wav",1,0.000,3598.000,"2017-11-16","19:00:02.000",19,-0.637343,152.665135

"Black Bear 11.10-11.21/Data","S4A04633_20171116_180000.wav",0,0.000,3600.000,"2017-11-16","18:00:00.000",18,-0.204720,154.470963

"Black Bear 11.10-11.21/Data","S4A04633_20171116_180000.wav",1,0.000,3600.000,"2017-11-16","18:00:00.000",18,-0.745210,156.363717

"Black Bear 11.10-11.21/Data","S4A04633_20171117_000000.wav",0,0.000,3600.000,"2017-11-17","00:00:00.000",0,-0.447710,152.849404

"Black Bear 11.10-11.21/Data","S4A04633_20171117_000000.wav",1,0.000,3600.000,"2017-11-17","00:00:00.000",0,-0.822996,154.597804

"Black Bear 11.10-11.21/Data","S4A04633_20171117_030000.wav",0,0.000,3600.000,"2017-11-17","03:00:00.000",3,-0.432492,156.584995

"Black Bear 11.10-11.21/Data","S4A04633_20171117_030000.wav",1,0.000,3600.000,"2017-11-17","03:00:00.000",3,-0.767390,159.788263

"Black Bear 11.10-11.21/Data","S4A04633_20171117_070002.wav",0,0.000,3598.000,"2017-11-17","07:00:02.000",7,-0.710798,156.805907

"Black Bear 11.10-11.21/Data","S4A04633_20171117_070002.wav",1,0.000,3598.000,"2017-11-17","07:00:02.000",7,-0.845662,159.750643

"Black Bear 11.10-11.21/Data","S4A04633_20171117_060000.wav",0,0.000,3600.000,"2017-11-17","06:00:00.000",6,-0.746979,154.207234

"Black Bear 11.10-11.21/Data","S4A04633_20171117_060000.wav",1,0.000,3600.000,"2017-11-17","06:00:00.000",6,-0.920501,156.318788

"Black Bear 11.10-11.21/Data","S4A04633_20171117_090000.wav",0,0.000,3600.000,"2017-11-17","09:00:00.000",9,-0.452879,154.564856

"Black Bear 11.10-11.21/Data","S4A04633_20171117_090000.wav",1,0.000,3600.000,"2017-11-17","09:00:00.000",9,-0.552542,157.120193

"Black Bear 11.10-11.21/Data","S4A04633_20171117_190002.wav",0,0.000,3598.000,"2017-11-17","19:00:02.000",19,0.081347,146.022854

"Black Bear 11.10-11.21/Data","S4A04633_20171117_190002.wav",1,0.000,3598.000,"2017-11-17","19:00:02.000",19,-0.266205,145.159041

"Black Bear 11.10-11.21/Data","S4A04633_20171117_160000.wav",0,0.000,3600.000,"2017-11-17","16:00:00.000",16,-0.598416,151.338887

"Black Bear 11.10-11.21/Data","S4A04633_20171117_180000.wav",0,0.000,3600.000,"2017-11-17","18:00:00.000",18,-0.414739,148.692273

"Black Bear 11.10-11.21/Data","S4A04633_20171117_160000.wav",1,0.000,3600.000,"2017-11-17","16:00:00.000",16,-0.805061,153.118073

"Black Bear 11.10-11.21/Data","S4A04633_20171117_180000.wav",1,0.000,3600.000,"2017-11-17","18:00:00.000",18,-0.687937,149.536587

"Black Bear 11.10-11.21/Data","S4A04633_20171117_130000.wav",0,0.000,3600.000,"2017-11-17","13:00:00.000",13,-0.550925,149.641159

"Black Bear 11.10-11.21/Data","S4A04633_20171117_130000.wav",1,0.000,3600.000,"2017-11-17","13:00:00.000",13,-0.296042,149.684576

"Black Bear 11.10-11.21/Data","S4A04633_20171118_000000.wav",0,0.000,3600.000,"2017-11-18","00:00:00.000",0,-0.576956,153.376192

"Black Bear 11.10-11.21/Data","S4A04633_20171118_000000.wav",1,0.000,3600.000,"2017-11-18","00:00:00.000",0,-0.851630,154.828595

"Black Bear 11.10-11.21/Data","S4A04633_20171118_030000.wav",0,0.000,3600.000,"2017-11-18","03:00:00.000",3,-0.389849,152.219035

"Black Bear 11.10-11.21/Data","S4A04633_20171118_030000.wav",1,0.000,3600.000,"2017-11-18","03:00:00.000",3,-0.752793,153.446041

"Black Bear 11.10-11.21/Data","S4A04633_20171118_060000.wav",0,0.000,3600.000,"2017-11-18","06:00:00.000",6,-0.612051,153.074172

